IHITEM_ItemNumber,IHTRNT_TransactionType,IHTRN_TransactionNumber,IHVNDR_VendorID,IHCUST_CustomerID,IHTRYY_TransactionYear,IHTRMM_TransactionMonth,IHTRDD_TransactionDay,IHTQTY_QuantityTransacted
50111,IA,37987,0,0,25,2,24,-16.833
50111,IA,37987,0,0,25,2,24,0.583
50111,IA,37987,0,0,25,2,24,16.250
50111,IN,968159,0,223,25,2,25,-0.583
50111,IN,968276,0,550,25,2,26,0.000
50111,IA,38231,0,0,25,2,28,-16.250
50111,IA,38231,0,0,25,2,28,3.000
50111,IA,38231,0,0,25,2,28,13.250
50113,IA,36906,0,0,25,2,3,-2.750
50113,IA,36906,0,0,25,2,3,1.000
50113,IA,36906,0,0,25,2,3,1.750
50113,IA,36961,0,0,25,2,4,-10.167
50113,IA,36961,0,0,25,2,4,5.417
50113,IA,36961,0,0,25,2,4,4.750
50113,IN,967105,0,270,25,2,4,-5.417
50113,IN,966954,0,1091,25,2,4,-1.000
50113,IA,37317,0,0,25,2,10,-22.167
50113,IA,37317,0,0,25,2,10,19.084
50113,IA,37317,0,0,25,2,10,3.083
50113,IN,966528,0,157,25,2,14,-18.250
50113,IN,966528,0,157,25,2,14,-21.084
50113,IN,966528,0,157,25,2,14,-19.084
50113,IN,967700,0,209,25,2,14,-4.750
50113,IN,967700,0,209,25,2,14,-19.000
50113,IA,37550,0,0,25,2,14,-33.000
50113,IA,37550,0,0,25,2,14,19.000
50113,IA,37550,0,0,25,2,14,14.000
50113,IA,37907,0,0,25,2,21,-14.000
50113,IA,37907,0,0,25,2,21,2.417
50113,IA,37907,0,0,25,2,21,11.583
50113,IN,968113,0,209,25,2,21,-2.417
50113,IN,968197,0,209,25,2,25,-33.333
50113,IN,968197,0,209,25,2,25,-2.417
50113,IA,38005,0,0,25,2,25,-33.250
50113,IA,38005,0,0,25,2,25,2.417
50113,IA,38005,0,0,25,2,25,30.833
50113,IA,38263,0,0,25,2,28,-11.583
50113,IA,38263,0,0,25,2,28,0.916
50113,IA,38263,0,0,25,2,28,10.667
50113,IA,38264,0,0,25,2,28,-10.667
50113,IA,38264,0,0,25,2,28,0.584
50113,IA,38264,0,0,25,2,28,10.083
50113,IA,38265,0,0,25,2,28,-10.083
50113,IA,38265,0,0,25,2,28,0.583
50113,IA,38265,0,0,25,2,28,9.500
50114,IA,36960,0,0,25,2,4,-6.833
50114,IA,36960,0,0,25,2,4,1.166
50114,IA,36960,0,0,25,2,4,5.667
50114,IN,966955,0,1091,25,2,4,-1.166
50114,IN,967561,0,486,25,2,12,-12.333
50114,IA,37410,0,0,25,2,12,-21.500
50114,IA,37410,0,0,25,2,12,12.333
50114,IA,37410,0,0,25,2,12,9.167
50114,IA,37651,0,0,25,2,17,-5.667
50114,IA,37651,0,0,25,2,17,1.917
50114,IA,37651,0,0,25,2,17,3.750
50114,IN,967790,0,157,25,2,17,0.000
50114,IN,968031,0,573,25,2,24,-1.917
50114,IA,38042,0,0,25,2,25,-22.583
50114,IA,38042,0,0,25,2,25,2.500
50114,IA,38042,0,0,25,2,25,20.083
50114,IA,38043,0,0,25,2,25,-20.083
50114,IA,38043,0,0,25,2,25,2.416
50114,IA,38043,0,0,25,2,25,17.667
50114,IN,965720,0,157,25,2,25,-2.500
50114,IN,965721,0,157,25,2,25,-2.416
50116,IN,967110,0,209,25,2,4,-7.166
50116,IA,36932,0,0,25,2,4,-12.333
50116,IA,36932,0,0,25,2,4,7.166
50116,IA,36932,0,0,25,2,4,5.167
50117,IA,37065,0,0,25,2,5,-30.500
50117,IA,37065,0,0,25,2,5,21.250
50117,IA,37065,0,0,25,2,5,9.250
50117,IA,37066,0,0,25,2,5,-33.667
50117,IA,37066,0,0,25,2,5,21.250
50117,IA,37066,0,0,25,2,5,12.417
50117,IA,37068,0,0,25,2,5,-29.167
50117,IA,37068,0,0,25,2,5,21.334
50117,IA,37068,0,0,25,2,5,7.833
50117,IA,37069,0,0,25,2,5,-33.666
50117,IA,37069,0,0,25,2,5,21.249
50117,IA,37069,0,0,25,2,5,12.417
50117,IA,37070,0,0,25,2,5,-24.583
50117,IA,37070,0,0,25,2,5,21.250
50117,IA,37070,0,0,25,2,5,3.333
50117,IA,37071,0,0,25,2,5,-27.083
50117,IA,37071,0,0,25,2,5,21.250
50117,IA,37071,0,0,25,2,5,5.833
50117,IN,967167,0,1053,25,2,6,-21.250
50117,IN,967167,0,1053,25,2,6,-21.250
50117,IN,967167,0,1053,25,2,6,-21.334
50117,IN,967167,0,1053,25,2,6,-21.249
50117,IN,967167,0,1053,25,2,6,-21.250
50117,IN,967167,0,1053,25,2,6,-21.250
50117,IN,968323,0,550,25,2,26,-12.833
50118,IA,37273,0,0,25,2,10,-6.583
50118,IA,37273,0,0,25,2,10,3.833
50118,IA,37273,0,0,25,2,10,2.750
50118,IN,966521,0,157,25,2,14,-3.833
50119,IN,966812,0,189,25,2,3,-17.750
50119,IA,36868,0,0,25,2,3,-21.667
50119,IA,36868,0,0,25,2,3,17.750
50119,IA,36868,0,0,25,2,3,3.917
50119,IA,37113,0,0,25,2,6,-22.583
50119,IA,37113,0,0,25,2,6,7.750
50119,IA,37113,0,0,25,2,6,14.833
50119,IN,967292,0,189,25,2,6,-7.750
50119,IA,37135,0,0,25,2,6,-7.750
50119,IA,37135,0,0,25,2,6,7.750
50119,IA,37272,0,0,25,2,10,-14.833
50119,IA,37272,0,0,25,2,10,8.583
50119,IA,37272,0,0,25,2,10,6.250
50119,IN,967496,0,725,25,2,11,-0.500
50119,IA,37362,0,0,25,2,11,-6.250
50119,IA,37362,0,0,25,2,11,0.500
50119,IA,37362,0,0,25,2,11,5.750
50119,IN,966522,0,157,25,2,14,-7.667
50119,IN,966522,0,157,25,2,14,-8.583
50119,IN,967810,0,157,25,2,21,-14.417
50119,IN,967810,0,157,25,2,21,-5.750
50120,IN,967223,0,157,25,2,7,-8.000
50120,IN,967223,0,157,25,2,7,-23.667
50120,IA,37215,0,0,25,2,7,-31.417
50120,IA,37215,0,0,25,2,7,23.667
50120,IA,37215,0,0,25,2,7,7.750
50122,IN,967664,0,333,25,2,18,-5.667
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.667
50122,IN,967664,0,333,25,2,18,-5.833
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.833
50122,IN,967664,0,333,25,2,18,-5.667
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.667
50122,IN,967664,0,333,25,2,18,-5.667
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.833
50122,IN,967664,0,333,25,2,18,-5.833
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.667
50122,IN,967664,0,333,25,2,18,-5.833
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.833
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.833
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-5.750
50122,IN,967664,0,333,25,2,18,-23.000
50122,IN,967664,0,333,25,2,18,-62.000
50122,IN,967664,0,333,25,2,18,-61.750
50122,IA,37945,0,0,25,2,24,-20.667
50122,IA,37945,0,0,25,2,24,11.584
50122,IA,37945,0,0,25,2,24,9.083
50122,IN,968105,0,333,25,2,24,-62.000
50122,IN,968105,0,333,25,2,24,-11.584
50125,IA,36995,0,0,25,2,4,-14.166
50125,IA,36995,0,0,25,2,4,7.083
50125,IA,36995,0,0,25,2,4,7.083
50129,IN,966995,0,496,25,2,4,-23.250
50129,IN,966995,0,496,25,2,4,-25.583
50129,IN,966995,0,496,25,2,4,-25.333
50129,IN,966995,0,496,25,2,4,-25.250
50129,IN,966995,0,496,25,2,4,-25.500
50130,IN,966996,0,215,25,2,4,-33.167
50130,IN,966996,0,215,25,2,4,-33.250
50130,IN,966996,0,215,25,2,4,-13.417
50130,IN,966996,0,215,25,2,4,-13.667
50130,IN,966996,0,215,25,2,4,-17.000
50130,IN,966996,0,215,25,2,4,-61.667
50130,IN,966996,0,215,25,2,4,-29.833
50130,IN,966996,0,215,25,2,4,-90.250
50130,IN,966996,0,215,25,2,4,-91.500
50130,IN,966996,0,215,25,2,4,-30.667
50130,IN,966996,0,215,25,2,4,-34.333
50130,IN,966996,0,215,25,2,4,-34.583
50130,IN,966996,0,215,25,2,4,-19.583
50130,IN,966996,0,215,25,2,4,-25.250
50130,IN,966996,0,215,25,2,4,-26.583
50130,IN,966996,0,215,25,2,4,-60.000
50130,IN,966996,0,215,25,2,4,-30.250
50130,IN,966996,0,215,25,2,4,-30.583
50130,IN,966996,0,215,25,2,4,-61.500
50130,IN,966996,0,215,25,2,4,-8.500
50130,IN,966996,0,215,25,2,4,-8.833
50130,IN,966996,0,215,25,2,4,-24.833
50130,IN,966996,0,215,25,2,4,-26.333
50130,IN,966996,0,215,25,2,4,-27.167
50130,IN,966996,0,215,25,2,4,-29.083
50130,IN,966996,0,215,25,2,4,-29.333
50130,IN,966996,0,215,25,2,4,-30.750
50130,IN,966996,0,215,25,2,4,-62.333
50130,IN,966996,0,215,25,2,4,-31.917
50130,IN,966996,0,215,25,2,4,-32.666
50133,IN,966859,0,189,25,2,3,-2.333
50133,IN,966860,0,189,25,2,3,-4.917
50133,IN,966860,0,189,25,2,3,-4.667
50137,IN,967403,0,170,25,2,10,-21.000
50137,IN,967403,0,170,25,2,10,-21.000
50137,IA,37308,0,0,25,2,10,-29.417
50137,IA,37308,0,0,25,2,10,21.000
50137,IA,37308,0,0,25,2,10,8.417
50137,IN,966801,0,189,25,2,12,-12.667
50142,IN,968005,0,464,25,2,20,-4.333
50142,IA,37804,0,0,25,2,20,-7.500
50142,IA,37804,0,0,25,2,20,4.333
50142,IA,37804,0,0,25,2,20,3.167
50142,IN,968118,0,464,25,2,25,-3.167
50143,IA,37183,0,0,25,2,7,-13.333
50143,IA,37183,0,0,25,2,7,5.000
50143,IA,37183,0,0,25,2,7,8.333
50143,IN,967355,0,725,25,2,7,-5.000
50143,IN,968013,0,131,25,2,20,-2.167
50144,IA,37527,0,0,25,2,13,-31.500
50144,IA,37527,0,0,25,2,13,26.417
50144,IA,37527,0,0,25,2,13,5.083
50144,IA,37528,0,0,25,2,13,-15.250
50144,IA,37528,0,0,25,2,13,10.583
50144,IA,37528,0,0,25,2,13,4.667
50144,IA,37531,0,0,25,2,13,-34.750
50144,IA,37531,0,0,25,2,13,31.667
50144,IA,37531,0,0,25,2,13,3.083
50144,IA,37532,0,0,25,2,13,-34.417
50144,IA,37532,0,0,25,2,13,31.750
50144,IA,37532,0,0,25,2,13,2.667
50144,IA,37518,0,0,25,2,13,-35.250
50144,IA,37518,0,0,25,2,13,31.667
50144,IA,37518,0,0,25,2,13,3.583
50144,IA,37520,0,0,25,2,13,-34.917
50144,IA,37520,0,0,25,2,13,31.667
50144,IA,37520,0,0,25,2,13,3.250
50144,IA,37522,0,0,25,2,13,-34.417
50144,IA,37522,0,0,25,2,13,31.667
50144,IA,37522,0,0,25,2,13,2.750
50144,IA,37524,0,0,25,2,13,-35.750
50144,IA,37524,0,0,25,2,13,31.667
50144,IA,37524,0,0,25,2,13,4.083
50144,IA,37526,0,0,25,2,13,-34.583
50144,IA,37526,0,0,25,2,13,31.666
50144,IA,37526,0,0,25,2,13,2.917
50144,IN,967536,0,566,25,2,28,-31.667
50144,IN,967536,0,566,25,2,28,-31.667
50144,IN,967536,0,566,25,2,28,-31.667
50144,IN,967536,0,566,25,2,28,-38.417
50144,IN,967536,0,566,25,2,28,-31.833
50144,IN,967536,0,566,25,2,28,-31.667
50144,IN,967536,0,566,25,2,28,-38.250
50144,IN,967536,0,566,25,2,28,-31.917
50144,IN,967536,0,566,25,2,28,-31.666
50144,IN,967536,0,566,25,2,28,-26.417
50144,IN,967536,0,566,25,2,28,-10.583
50144,IN,967536,0,566,25,2,28,-31.667
50144,IN,967536,0,566,25,2,28,-31.750
50144,IN,967799,0,157,25,2,28,-3.083
50145,IN,967400,0,557,25,2,7,-8.583
50145,IA,37429,0,0,25,2,12,-14.083
50145,IA,37429,0,0,25,2,12,2.500
50145,IA,37429,0,0,25,2,12,11.583
50145,IA,37570,0,0,25,2,14,-11.583
50145,IA,37570,0,0,25,2,14,0.666
50145,IA,37570,0,0,25,2,14,10.917
50145,IA,37878,0,0,25,2,21,-21.333
50145,IA,37878,0,0,25,2,21,11.250
50145,IA,37878,0,0,25,2,21,10.083
50145,IN,967753,0,157,25,2,21,-11.250
50145,IN,968059,0,343,25,2,21,-43.333
50145,IN,968059,0,343,25,2,21,-42.167
50145,IN,968391,0,725,25,2,27,-1.584
50145,IA,38202,0,0,25,2,27,-10.917
50145,IA,38202,0,0,25,2,27,1.584
50145,IA,38202,0,0,25,2,27,9.333
50146,IA,37059,0,0,25,2,5,-6.917
50146,IA,37059,0,0,25,2,5,3.667
50146,IA,37059,0,0,25,2,5,3.250
50146,IA,37060,0,0,25,2,5,-6.833
50146,IA,37060,0,0,25,2,5,3.666
50146,IA,37060,0,0,25,2,5,3.167
50146,IA,37061,0,0,25,2,5,-6.417
50146,IA,37061,0,0,25,2,5,3.667
50146,IA,37061,0,0,25,2,5,2.750
50146,IA,37062,0,0,25,2,5,-6.667
50146,IA,37062,0,0,25,2,5,3.667
50146,IA,37062,0,0,25,2,5,3.000
50146,IA,37063,0,0,25,2,5,-6.917
50146,IA,37063,0,0,25,2,5,3.667
50146,IA,37063,0,0,25,2,5,3.250
50146,IA,37064,0,0,25,2,5,-14.333
50146,IA,37064,0,0,25,2,5,10.916
50146,IA,37064,0,0,25,2,5,3.417
50146,IN,968050,0,189,25,2,21,-21.917
50146,IA,37884,0,0,25,2,21,-28.000
50146,IA,37884,0,0,25,2,21,21.917
50146,IA,37884,0,0,25,2,21,6.083
50146,PO,518199,130,0,25,2,25,20.833
50146,PO,518199,130,0,25,2,25,22.917
50146,PO,518199,130,0,25,2,25,65.250
50146,PO,518199,130,0,25,2,25,23.000
50146,PO,518199,130,0,25,2,25,45.667
50146,PO,518199,130,0,25,2,25,22.417
50146,PO,518199,130,0,25,2,25,20.667
50146,PO,518199,130,0,25,2,25,18.000
50146,PO,518199,130,0,25,2,25,17.750
50146,PO,518199,130,0,25,2,25,17.250
50146,PO,518199,130,0,25,2,25,16.833
50146,IN,966800,0,1268,25,2,28,-7.417
50146,IN,966800,0,1268,25,2,28,-3.667
50146,IN,966800,0,1268,25,2,28,-3.666
50146,IN,966800,0,1268,25,2,28,-3.667
50146,IN,966800,0,1268,25,2,28,-3.667
50146,IN,966800,0,1268,25,2,28,-3.667
50146,IN,966800,0,1268,25,2,28,-10.916
50147,IN,968079,0,408,25,2,21,-18.500
50147,IN,968079,0,408,25,2,21,-19.083
50147,IN,968079,0,408,25,2,21,-13.000
50147,IN,968079,0,408,25,2,21,-10.500
50147,IN,968079,0,408,25,2,21,-14.417
50147,IN,968079,0,408,25,2,21,-11.833
50147,IN,968079,0,408,25,2,21,-9.917
50147,IN,968079,0,408,25,2,21,-9.083
50147,IN,968079,0,408,25,2,21,-11.000
50147,IN,968114,0,612,25,2,24,-41.916
50147,IN,968114,0,612,25,2,24,-42.167
50147,IN,968114,0,612,25,2,24,-4.333
50147,IN,968114,0,612,25,2,24,-5.583
50147,IN,968114,0,612,25,2,24,-1.833
50147,IA,37969,0,0,25,2,24,-33.500
50147,IA,37969,0,0,25,2,24,1.833
50147,IA,37969,0,0,25,2,24,31.667
50148,IA,37314,0,0,25,2,10,-14.750
50148,IA,37314,0,0,25,2,10,11.417
50148,IA,37314,0,0,25,2,10,3.333
50148,IA,37341,0,0,25,2,11,-19.750
50148,IA,37341,0,0,25,2,11,17.917
50148,IA,37341,0,0,25,2,11,1.833
50148,IA,37342,0,0,25,2,11,-16.500
50148,IA,37342,0,0,25,2,11,13.417
50148,IA,37342,0,0,25,2,11,3.083
50148,IN,967459,0,725,25,2,11,-13.417
50148,IN,967459,0,725,25,2,11,-17.917
50148,IN,966524,0,157,25,2,14,-11.417
50148,IA,38244,0,0,25,2,28,-15.250
50148,IA,38244,0,0,25,2,28,12.833
50148,IA,38244,0,0,25,2,28,2.417
50148,IN,968176,0,157,25,2,28,-12.833
50155,IA,36994,0,0,25,2,4,-7.500
50155,IA,36994,0,0,25,2,4,1.583
50155,IA,36994,0,0,25,2,4,5.917
50155,IN,967156,0,860,25,2,5,-1.583
50155,PO,517676,177,0,25,2,13,31.167
50155,PO,517676,177,0,25,2,13,38.417
50155,PO,517676,177,0,25,2,13,39.917
50155,PO,517676,177,0,25,2,13,36.667
50155,PO,517676,177,0,25,2,13,35.750
50155,PO,517676,177,0,25,2,13,38.917
50155,PO,517676,177,0,25,2,13,40.250
50155,IN,967827,0,179,25,2,18,-1.417
50155,IA,37684,0,0,25,2,18,-5.917
50155,IA,37684,0,0,25,2,18,1.417
50155,IA,37684,0,0,25,2,18,4.500
50155,IA,37791,177,0,25,2,20,0.000
50156,IA,37030,0,0,25,2,5,-36.333
50156,IA,37030,0,0,25,2,5,0.500
50156,IA,37030,0,0,25,2,5,35.833
50156,IA,37074,0,0,25,2,5,-35.833
50156,IA,37074,0,0,25,2,5,0.500
50156,IA,37074,0,0,25,2,5,35.333
50156,IA,36999,0,0,25,2,5,-36.583
50156,IA,36999,0,0,25,2,5,0.500
50156,IA,36999,0,0,25,2,5,36.083
50156,IA,37000,0,0,25,2,5,-35.667
50156,IA,37000,0,0,25,2,5,0.584
50156,IA,37000,0,0,25,2,5,35.083
50156,IA,37001,0,0,25,2,5,-35.750
50156,IA,37001,0,0,25,2,5,0.500
50156,IA,37001,0,0,25,2,5,35.250
50156,IA,37002,0,0,25,2,5,-35.917
50156,IA,37002,0,0,25,2,5,0.500
50156,IA,37002,0,0,25,2,5,35.417
50156,IA,37003,0,0,25,2,5,-35.583
50156,IA,37003,0,0,25,2,5,0.500
50156,IA,37003,0,0,25,2,5,35.083
50156,IA,37005,0,0,25,2,5,-34.750
50156,IA,37005,0,0,25,2,5,0.583
50156,IA,37005,0,0,25,2,5,34.167
50159,IN,967166,0,901,25,2,5,-12.167
50159,IA,36997,0,0,25,2,5,-44.000
50159,IA,36997,0,0,25,2,5,33.334
50159,IA,36997,0,0,25,2,5,10.666
50159,IN,967177,0,1226,25,2,5,-33.334
50159,IN,967543,0,333,25,2,12,-22.000
50159,IN,967543,0,333,25,2,12,-6.500
50159,IA,37408,0,0,25,2,12,-22.000
50159,IA,37408,0,0,25,2,12,6.500
50159,IA,37408,0,0,25,2,12,15.500
50159,IN,967626,0,116,25,2,14,-21.667
50159,IN,967626,0,116,25,2,14,-48.750
50159,IN,967626,0,116,25,2,14,-16.250
50159,IN,967626,0,116,25,2,14,-154.000
50159,IA,37552,0,0,25,2,14,-66.000
50159,IA,37552,0,0,25,2,14,48.750
50159,IA,37552,0,0,25,2,14,17.250
50159,IA,37553,0,0,25,2,14,-19.917
50159,IA,37553,0,0,25,2,14,16.250
50159,IA,37553,0,0,25,2,14,3.667
50159,IA,37732,0,0,25,2,19,-15.500
50159,IA,37732,0,0,25,2,19,11.083
50159,IA,37732,0,0,25,2,19,4.417
50159,IN,967986,0,189,25,2,19,0.000
50159,IA,37798,0,0,25,2,20,-22.000
50159,IA,37798,0,0,25,2,20,15.917
50159,IA,37798,0,0,25,2,20,6.083
50159,IN,967882,0,737,25,2,20,-11.083
50159,IN,965682,0,157,25,2,21,-4.250
50159,IN,965682,0,157,25,2,21,-5.750
50159,IN,965682,0,157,25,2,21,-15.917
50160,IA,36958,0,0,25,2,4,-5.833
50160,IA,36958,0,0,25,2,4,1.833
50160,IA,36958,0,0,25,2,4,4.000
50160,IA,37268,0,0,25,2,10,-10.500
50160,IA,37268,0,0,25,2,10,0.833
50160,IA,37268,0,0,25,2,10,9.667
50160,IN,967412,0,828,25,2,12,-4.000
50160,IN,967412,0,828,25,2,12,-19.833
50160,IN,967412,0,828,25,2,12,-0.833
50160,IN,967906,0,375,25,2,19,-40.500
50160,IN,967906,0,375,25,2,19,-19.000
50160,IN,967906,0,375,25,2,19,-12.500
50160,IA,37738,0,0,25,2,19,-20.250
50160,IA,37738,0,0,25,2,19,12.500
50160,IA,37738,0,0,25,2,19,7.750
50160,IN,967113,0,1329,25,2,19,-1.833
50161,IA,36934,0,0,25,2,4,-8.250
50161,IA,36934,0,0,25,2,4,0.917
50161,IA,36934,0,0,25,2,4,7.333
50161,IN,967136,0,102,25,2,4,-0.917
50161,IN,966972,0,1381,25,2,5,-12.250
50161,IN,966974,0,1381,25,2,5,-14.000
50161,IA,37174,0,0,25,2,7,-21.583
50161,IA,37174,0,0,25,2,7,1.500
50161,IA,37174,0,0,25,2,7,20.083
50161,IN,967064,0,381,25,2,10,-1.500
50161,IN,967462,0,102,25,2,11,-7.333
50161,IA,37379,0,0,25,2,11,-22.833
50161,IA,37379,0,0,25,2,11,19.500
50161,IA,37379,0,0,25,2,11,3.333
50161,IN,967328,0,550,25,2,12,-19.500
50161,PO,518706,890,0,25,2,28,46.167
50161,PO,518706,890,0,25,2,28,46.333
50161,PO,518706,890,0,25,2,28,23.333
50161,PO,518706,890,0,25,2,28,17.917
50161,PO,518706,890,0,25,2,28,19.750
50161,PO,518706,890,0,25,2,28,20.000
50161,PO,518706,890,0,25,2,28,19.083
50162,IN,967153,0,901,25,2,5,-5.833
50162,IN,967338,0,610,25,2,7,-5.750
50162,IA,37242,0,0,25,2,7,-17.833
50162,IA,37242,0,0,25,2,7,5.750
50162,IA,37242,0,0,25,2,7,12.083
50162,IA,37311,0,0,25,2,10,-11.750
50162,IA,37311,0,0,25,2,10,3.000
50162,IA,37311,0,0,25,2,10,8.750
50162,IA,37407,0,0,25,2,12,-19.417
50162,IA,37407,0,0,25,2,12,2.667
50162,IA,37407,0,0,25,2,12,16.750
50162,IN,967533,0,1381,25,2,12,-18.833
50162,IN,967533,0,1381,25,2,12,-19.417
50162,IN,967533,0,1381,25,2,12,-2.667
50162,IN,967273,0,517,25,2,14,-3.000
50162,IN,967842,0,996,25,2,18,-8.750
50162,IN,967878,0,189,25,2,18,0.000
50162,IN,967950,0,189,25,2,19,0.000
50162,IN,968352,0,1064,25,2,27,-7.416
50162,IA,38160,0,0,25,2,27,-12.083
50162,IA,38160,0,0,25,2,27,7.416
50162,IA,38160,0,0,25,2,27,4.667
50164,IA,37715,0,0,25,2,18,-19.250
50164,IA,37715,0,0,25,2,18,4.833
50164,IA,37715,0,0,25,2,18,14.417
50164,IN,967896,0,407,25,2,18,-4.833
50164,IN,968182,0,867,25,2,25,0.000
50165,IA,36959,0,0,25,2,4,-19.750
50165,IA,36959,0,0,25,2,4,4.417
50165,IA,36959,0,0,25,2,4,15.333
50165,IN,966965,0,189,25,2,5,-10.166
50165,IA,37023,0,0,25,2,5,-15.333
50165,IA,37023,0,0,25,2,5,10.166
50165,IA,37023,0,0,25,2,5,5.167
50165,IN,966967,0,189,25,2,7,-10.083
50165,IN,966968,0,189,25,2,7,-10.167
50165,IA,37180,0,0,25,2,7,-19.833
50165,IA,37180,0,0,25,2,7,10.083
50165,IA,37180,0,0,25,2,7,9.750
50165,IA,37172,0,0,25,2,7,-19.917
50165,IA,37172,0,0,25,2,7,10.167
50165,IA,37172,0,0,25,2,7,9.750
50165,IN,967123,0,1226,25,2,11,-19.750
50165,IN,967123,0,1226,25,2,11,-19.583
50165,IN,967123,0,1226,25,2,11,-4.417
50165,IN,967130,0,736,25,2,11,-20.083
50165,IA,37466,0,0,25,2,13,-19.916
50165,IA,37466,0,0,25,2,13,10.166
50165,IA,37466,0,0,25,2,13,9.750
50165,IN,967424,0,189,25,2,14,-10.166
50165,IN,967647,0,1243,25,2,14,-9.750
50165,IN,967647,0,1243,25,2,14,-9.750
50165,IN,967647,0,1243,25,2,14,-9.750
50165,IN,967647,0,1243,25,2,14,-5.167
50165,IN,967647,0,1243,25,2,14,-5.417
50165,IN,967647,0,1243,25,2,14,-5.833
50165,IN,967955,0,189,25,2,19,0.000
50165,IN,967989,0,189,25,2,19,0.000
50165,IN,967976,0,189,25,2,19,0.000
50165,IA,38006,0,0,25,2,25,-19.250
50165,IA,38006,0,0,25,2,25,15.250
50165,IA,38006,0,0,25,2,25,4.000
50165,IN,967741,0,573,25,2,27,0.000
50165,PO,518738,571,0,25,2,28,39.333
50165,PO,518738,571,0,25,2,28,19.250
50165,PO,518738,571,0,25,2,28,39.000
50165,PO,518738,571,0,25,2,28,40.000
50165,PO,518738,571,0,25,2,28,59.750
50165,PO,518738,571,0,25,2,28,20.083
50165,PO,518738,571,0,25,2,28,38.667
50165,PO,518738,571,0,25,2,28,19.417
50166,IN,967250,0,951,25,2,6,-5.917
50166,IA,37123,0,0,25,2,6,-16.667
50166,IA,37123,0,0,25,2,6,5.917
50166,IA,37123,0,0,25,2,6,10.750
50166,IA,37635,0,0,25,2,17,-21.167
50166,IA,37635,0,0,25,2,17,18.250
50166,IA,37635,0,0,25,2,17,2.917
50166,IN,967747,0,1157,25,2,19,-43.333
50166,IN,967747,0,1157,25,2,19,-18.250
50166,IA,37784,0,0,25,2,19,-4.917
50166,IA,37784,0,0,25,2,19,2.834
50166,IA,37784,0,0,25,2,19,2.083
50166,IN,967922,0,860,25,2,20,-2.834
50166,IN,967162,0,157,25,2,21,-21.250
50166,IN,968204,0,179,25,2,25,-2.917
50169,IN,966884,0,820,25,2,3,-5.750
50169,IN,966884,0,820,25,2,3,-11.417
50169,IN,967296,0,1268,25,2,6,-0.333
50171,IN,966826,0,106,25,2,3,-2.250
50171,IA,37073,0,0,25,2,5,-2.917
50171,IA,37073,0,0,25,2,5,0.750
50171,IA,37073,0,0,25,2,5,2.167
50171,IN,967252,0,337,25,2,5,-0.750
50171,IN,967381,0,1006,25,2,7,-2.167
50171,IA,37422,0,0,25,2,12,-18.917
50171,IA,37422,0,0,25,2,12,2.750
50171,IA,37422,0,0,25,2,12,16.167
50171,IA,37423,0,0,25,2,12,-16.167
50171,IA,37423,0,0,25,2,12,2.500
50171,IA,37423,0,0,25,2,12,13.667
50171,IA,37539,0,0,25,2,13,-13.667
50171,IA,37539,0,0,25,2,13,3.000
50171,IA,37539,0,0,25,2,13,10.667
50171,IN,967562,0,138,25,2,14,-2.750
50171,IN,967676,0,887,25,2,14,-3.000
50171,IN,967563,0,138,25,2,14,-2.500
50171,IN,967862,0,227,25,2,18,-0.917
50171,IA,37701,0,0,25,2,18,-4.167
50171,IA,37701,0,0,25,2,18,0.917
50171,IA,37701,0,0,25,2,18,3.250
50171,IA,37727,0,0,25,2,19,-3.250
50171,IA,37727,0,0,25,2,19,1.167
50171,IA,37727,0,0,25,2,19,2.083
50171,IN,967920,0,860,25,2,19,-1.167
50171,IN,968358,0,138,25,2,27,-10.667
50171,IN,968358,0,138,25,2,27,-10.917
50171,IN,968358,0,138,25,2,27,-2.750
50171,IA,38183,0,0,25,2,27,-15.917
50171,IA,38183,0,0,25,2,27,2.750
50171,IA,38183,0,0,25,2,27,13.167
50172,IA,36973,0,0,25,2,4,-13.000
50172,IA,36973,0,0,25,2,4,0.583
50172,IA,36973,0,0,25,2,4,12.417
50172,IN,967140,0,195,25,2,6,-0.583
50172,IN,967140,0,195,25,2,6,-1.250
50172,IA,37116,0,0,25,2,6,-12.417
