table_name,table_prop_name,table_prop_value,column_name,column_prop_name,column_prop_value
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,PERCES_____DTPERC,DTPERC,PERCES
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,PKGING_MIN_WGT_____DTPKMN,DTPKMN,PKGING_MIN_WGT
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,Tubing_Inner_Diameter_Min_____DTTIDM,DTTIDM,Tubing_Inner_Diameter_Min
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,Tubing_Inner_Diameter_Max_____DTTIDX,DTTIDX,Tubing_Inner_Diameter_Max
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,Tubing_Outer_Diameter_Min_____DTTODM,DTTODM,Tubing_Outer_Diameter_Min
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,Tubing_Outer_Diameter_Max_____DTTODX,DTTODX,Tubing_Outer_Diameter_Max
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,Tubing_Wall_Diameter_Min_____DTTWMN,DTTWMN,Tubing_Wall_Diameter_Min
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,Tubing_Wall_Diameter_Max_____DTTWMX,DTTWMX,Tubing_Wall_Diameter_Max
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,Spec_Description_____DTSPEC,DTSPEC,Spec_Description
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,Extra_Flag_____DTFLAG1,DTFLAG1,Extra_Flag
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,Extra_Flag_____DTFLAG2,DTFLAG2,Extra_Flag
z_Tolerance_Details_for_Main_Lines_____TLDETAIL,TLDETAIL,z_Tolerance_Details_for_Main_Lines_____TLDETAIL,Extra_Flag_____DTFLAG3,DTFLAG3,Extra_Flag
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Transaction_Type_____TRTRNT,TRTRNT,Transaction_Type
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Transaction_Comp#_____TRCOMP,TRCOMP,Transaction_Comp#
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Transaction_Dist#_____TRDIST,TRDIST,Transaction_Dist#
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Transaction_#_____TRORDR,TRORDR,Transaction_#
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Main_Line_____TRMLIN,TRMLIN,Main_Line
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,OutQ_____TROUTQ,TROUTQ,OutQ
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Track_Application_____TRAPPL,TRAPPL,Track_Application
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Track_Code_____TRCODE,TRCODE,Track_Code
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,L/M_Century_____TRLMCC,TRLMCC,L/M_Century
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,L/M_Year_____TRLMYY,TRLMYY,L/M_Year
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,L/M_Month_____TRLMMM,TRLMMM,L/M_Month
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,L/M_Day_____TRLMDD,TRLMDD,L/M_Day
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Time_____TRLMTM,TRLMTM,Time
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Extra_1_____TRFLG1,TRFLG1,Extra_1
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Extra_2_____TRFLG2,TRFLG2,Extra_2
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Extra_3_____TRFLG3,TRFLG3,Extra_3
z_Tracking_Outputq_File_____TRKOUTQ,TRKOUTQ,z_Tracking_Outputq_File_____TRKOUTQ,Extra_4_____TRFLG4,TRFLG4,Extra_4
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,A=ACTIVE__D=DELETED_____I2RECD,I2RECD,A=ACTIVE__D=DELETED
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,Item_Class_Two_____I2CLAS,I2CLAS,Item_Class_Two
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,Class_Two_Description_____I2DESC,I2DESC,Class_Two_Description
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,Budgetted_Turns_____I2BTRN,I2BTRN,Budgetted_Turns
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,LAST_MAINT_CENTURY_____I2LMCC,I2LMCC,LAST_MAINT_CENTURY
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,LAST_MAINT_YEAR_____I2LMYY,I2LMYY,LAST_MAINT_YEAR
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,LAST_MAINT_MONTH_____I2LMMM,I2LMMM,LAST_MAINT_MONTH
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,LAST_MAINT_DAY_____I2LMDD,I2LMDD,LAST_MAINT_DAY
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,LAST_MAINT_USER_____I2LMUS,I2LMUS,LAST_MAINT_USER
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,OUTSIDE_SALES_COMMISSION_____I2OSCM,I2OSCM,OUTSIDE_SALES_COMMISSION
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,INSIDE_SALES_COMMISSION_____I2ISCM,I2ISCM,INSIDE_SALES_COMMISSION
z_Two_Position_Item_Class_File_____ITEMCLS2,ITEMCLS2,z_Two_Position_Item_Class_File_____ITEMCLS2,COMMISION_CLASS_CODE_____I2CLCD,I2CLCD,COMMISION_CLASS_CODE
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD01,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD02,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD03,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD04,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD05,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD06,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD07,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD08,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD09,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD10,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD11,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD12,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD13,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD14,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD15,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD16,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD17,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD18,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD19,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD20,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD21,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD22,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD23,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD24,,
z_Upload_Data_from_IFS_____UPINPF,UPINPF,z_Upload_Data_from_IFS_____UPINPF,_____FIELD25,,
z_Upload_PC_file_for_Batch_Scanners_____UPLOADPI,UPLOADPI,z_Upload_PC_file_for_Batch_Scanners_____UPLOADPI,_____SRCSEQ,,
z_Upload_PC_file_for_Batch_Scanners_____UPLOADPI,UPLOADPI,z_Upload_PC_file_for_Batch_Scanners_____UPLOADPI,_____SRCDAT,,
z_Upload_PC_file_for_Batch_Scanners_____UPLOADPI,UPLOADPI,z_Upload_PC_file_for_Batch_Scanners_____UPLOADPI,_____SRCDTA,,
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,A=ACTIVE__D=DELETED_____ULRECD,ULRECD,A=ACTIVE__D=DELETED
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Used_Line_Type_____ULTRNT,ULTRNT,Used_Line_Type
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,DISTRICT_NUMBER_____ULDIST,ULDIST,DISTRICT_NUMBER
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Transaction_#_____ULTRN#,ULTRN#,Transaction_#
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Main_Line#_____ULMLIN,ULMLIN,Main_Line#
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Transaction_Used_Line_Number_____ULULIN,ULULIN,Transaction_Used_Line_Number
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,ITEM_NUMBER_____ULITEM,ULITEM,ITEM_NUMBER
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,CRT_DESCRIPTION_____ULCRTD,ULCRTD,CRT_DESCRIPTION
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,USED_QUANTITY_____ULUQTY,ULUQTY,USED_QUANTITY
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,USED_UOM_____ULUUOM,ULUUOM,USED_UOM
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,SECONDARY_QUANTITY_____ULSQTY,ULSQTY,SECONDARY_QUANTITY
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Unit_Cost_____ULUCST,ULUCST,Unit_Cost
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Cost_UOM_____ULCUOM,ULCUOM,Cost_UOM
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Cost_Ext_____ULCSTX,ULCSTX,Cost_Ext
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Duty_Value_Ext_____ULDTYV,ULDTYV,Duty_Value_Ext
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Duty_Cost_Ext_____ULDTYC,ULDTYC,Duty_Cost_Ext
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,TOTAL_LBS_____ULTLBS,ULTLBS,TOTAL_LBS
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,TOTAL_PCS_____ULTPCS,ULTPCS,TOTAL_PCS
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,TOTAL_FT_____ULTFT,ULTFT,TOTAL_FT
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,TOTAL_SQUARE_FT_____ULTSFT,ULTSFT,TOTAL_SQUARE_FT
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Theo._Meters_____ULTMTR,ULTMTR,Theo._Meters
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Theo_Kilos_____ULTKG,ULTKG,Theo_Kilos
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,INVENTORY_RESERVE_QUANTITY_____ULINVR,ULINVR,INVENTORY_RESERVE_QUANTITY
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,CALCULATING_WIDTH_____ULWDTH,ULWDTH,CALCULATING_WIDTH
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,CALCULATING_LENGTH_____ULLENG,ULLENG,CALCULATING_LENGTH
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Display_Width_____ULDSPW,ULDSPW,Display_Width
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Display_Length_____ULDSPL,ULDSPL,Display_Length
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Dimen._Expressed_Imperial/Metric_____ULDEXP,ULDEXP,Dimen._Expressed_Imperial/Metric
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,IN_BOUND_ORDER_TYPE_____ULIBTY,ULIBTY,IN_BOUND_ORDER_TYPE
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,IN_BOUND_ORDER_DISTRICT_____ULIBOD,ULIBOD,IN_BOUND_ORDER_DISTRICT
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,IN_BOUND_ORDER_NUMBER_____ULIBOR,ULIBOR,IN_BOUND_ORDER_NUMBER
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,IN_BOUND_LINE_NUMBER_____ULIBLN,ULIBLN,IN_BOUND_LINE_NUMBER
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,INBOUND_ON_RESERVE_QUANTITY_____ULLKOR,ULLKOR,INBOUND_ON_RESERVE_QUANTITY
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,INBOUND_ON_ORDER_QUANTITY_____ULLKOO,ULLKOO,INBOUND_ON_ORDER_QUANTITY
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,COMPANY_NUMBER_____ULCOMP,ULCOMP,COMPANY_NUMBER
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,REMOTE_INVENTORY_VENDOR_____ULRVND,ULRVND,REMOTE_INVENTORY_VENDOR
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,TAG_NUMBER_ALPHA_____ULTAG#,ULTAG#,TAG_NUMBER_ALPHA
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,ORDER_DATE_CENTURY_____ULOCC,ULOCC,ORDER_DATE_CENTURY
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,ORDER_DATE_YEAR_____ULOYY,ULOYY,ORDER_DATE_YEAR
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,ORDER_DATE_MONTH_____ULOMM,ULOMM,ORDER_DATE_MONTH
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,ORDER_DATE_DAY_____ULODD,ULODD,ORDER_DATE_DAY
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,REQUESTED_SHIP_CENTURY_____ULRQCC,ULRQCC,REQUESTED_SHIP_CENTURY
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,REQUESTED_SHIP_YEAR_____ULRQYY,ULRQYY,REQUESTED_SHIP_YEAR
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,REQUESTED_SHIP_MONTH_____ULRQMM,ULRQMM,REQUESTED_SHIP_MONTH
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,REQUESTED_SHIP_DAY_____ULRQDD,ULRQDD,REQUESTED_SHIP_DAY
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,3_POSITION_CLASS_____ULCLAS,ULCLAS,3_POSITION_CLASS
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,ITEM_SUB-CLASS_____ULSCLS,ULSCLS,ITEM_SUB-CLASS
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Size_1_____ULSIZ1,ULSIZ1,Size_1
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Size_2_____ULSIZ2,ULSIZ2,Size_2
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Size_3_____ULSIZ3,ULSIZ3,Size_3
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Size_4_____ULSIZ4,ULSIZ4,Size_4
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Shape_____ULSHAP,ULSHAP,Shape
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,CUT_ITEM_FLAG_____ULCUTY,ULCUTY,CUT_ITEM_FLAG
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Y_=_YES__N_=_NO_____ULMP,ULMP,Y_=_YES__N_=_NO
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Y_=_YES__N_=_NO_____ULBARC,ULBARC,Y_=_YES__N_=_NO
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,DISTRICT_NUMBER_____ULCDIS,ULCDIS,DISTRICT_NUMBER
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,CUSTOMER_NUMBER_____ULCUST,ULCUST,CUSTOMER_NUMBER
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,NEW_TAG_NUMBER_____ULNTAG,ULNTAG,NEW_TAG_NUMBER
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Warehouse_Location_____ULNLOC,ULNLOC,Warehouse_Location
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,BOLIZED_FLAG_____ULBOLF,ULBOLF,BOLIZED_FLAG
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,BOL_PIECES_COUNT_____ULPBOL,ULPBOL,BOL_PIECES_COUNT
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,TARE_WGT_BOL_LBS_____ULTBOL,ULTBOL,TARE_WGT_BOL_LBS
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,BOL_THEO_WGT_LBS_____ULWBOL,ULWBOL,BOL_THEO_WGT_LBS
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,TARE_WGT_BOL_KGS_____ULTBLK,ULTBLK,TARE_WGT_BOL_KGS
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,BOL_THEO_WGT_KGS_____ULWBLK,ULWBLK,BOL_THEO_WGT_KGS
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,U/L_In_Use_Code_____ULINUS,ULINUS,U/L_In_Use_Code
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Setup_On_Machine_Number_____ULMANS,ULMANS,Setup_On_Machine_Number
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Produced_By_Machine_Number_____ULMANP,ULMANP,Produced_By_Machine_Number
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,SHIPPED_QTY_____ULSHQT,ULSHQT,SHIPPED_QTY
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,SHIPPED_PCS_____ULSHPC,ULSHPC,SHIPPED_PCS
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,SHIPPED_UOM_____ULSHUM,ULSHUM,SHIPPED_UOM
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,INV.RESERVE_QUOTE_Y/N_____ULRESF,ULRESF,INV.RESERVE_QUOTE_Y/N
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,REMOVE_RESERVE_DATE_CC_____ULRSCC,ULRSCC,REMOVE_RESERVE_DATE_CC
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,REMOVE_RESERVE_DATE_YY_____ULRSYY,ULRSYY,REMOVE_RESERVE_DATE_YY
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,REMOVE_RESERVE_DATE_MM_____ULRSMM,ULRSMM,REMOVE_RESERVE_DATE_MM
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,REMOVE_RESERVE_DATE_DD_____ULRSDD,ULRSDD,REMOVE_RESERVE_DATE_DD
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Anticipated_R/S_____ULANRS,ULANRS,Anticipated_R/S
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,BOL_Tags_Ship_Complete_____ULBOLS,ULBOLS,BOL_Tags_Ship_Complete
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Inv_reserve_Y/N_____ULRSVF,ULRSVF,Inv_reserve_Y/N
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Component_price_____ULBOMP,ULBOMP,Component_price
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,C/P_uom_____ULBPUM,ULBPUM,C/P_uom
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Ship_Tag_Printed_____ULPRIN,ULPRIN,Ship_Tag_Printed
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Auto_Created_____ULAUTO,ULAUTO,Auto_Created
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Extra_Flag_____ULFLAG1,ULFLAG1,Extra_Flag
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Extra_Flag_____ULFLAG2,ULFLAG2,Extra_Flag
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Extra_Flag_____ULFLAG3,ULFLAG3,Extra_Flag
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Inv_reserve_dist_____ULINVD,ULINVD,Inv_reserve_dist
z_Used_Line_File_____USEDLINE,USEDLINE,z_Used_Line_File_____USEDLINE,Inv_reserve_comp_____ULICMP,ULICMP,Inv_reserve_comp
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,A=ACTIVE__D=DELETED_____UBRECD,UBRECD,A=ACTIVE__D=DELETED
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,Used_Line_Type_____UBTRNT,UBTRNT,Used_Line_Type
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,Trans_Dist_____UBDIST,UBDIST,Trans_Dist
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,Trans#_____UBTRN#,UBTRN#,Trans#
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,Main_Line_____UBMLIN,UBMLIN,Main_Line
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,Used_line_____UBULIN,UBULIN,Used_line
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,Seq#_____UBSEQ#,UBSEQ#,Seq#
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,Item_____UBITEM,UBITEM,Item
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,Tag#_____UBTAG#,UBTAG#,Tag#
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,Scanned_qty_____UBQTY,UBQTY,Scanned_qty
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,UNIT_OF_MEASURE_____UBUOM,UBUOM,UNIT_OF_MEASURE
z_Used_line_pallet_info_____USEDBLD,USEDBLD,z_Used_line_pallet_info_____USEDBLD,Tot_lbs_____UBTLBS,UBTLBS,Tot_lbs
